trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
168,0,168,0,314.0481470999998,,314.00933869999994,5,314.0481470999998,314.0481470999998,0.027511099999856015,315.0794584,317.29936569999995,[-0.3333333333333333],[-0.4817708333333333],[1],[0],[0],[3.263916399999971],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
169,0,169,0,317.3789158999998,,317.3093541999999,10,317.3789158999998,317.3789158999998,0.042742399999951886,318.3957083999999,318.9146541,[-0.11197916666666667],[0.4114583333333333],[1],[0],[0],[1.5639349999999013],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
170,0,170,0,318.9787216999998,,318.92062839999994,10,318.9787216999998,318.9787216999998,0.036015600000155246,319.98140149999995,321.83208319999994,[0.026041666666666668],[-0.2630208333333333],[1],[0],[0],[2.8757104999999683],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
171,0,171,0,321.8955501999999,,321.8442135999999,5,321.8955501999999,321.8955501999999,0.0280116999999791,322.91256169999997,323.24953689999984,[0.4192708333333333],[0.25],[1],[0],[0],[1.3788916000000881],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
172,0,172,0,323.3286516999999,,323.2596414999998,10,323.3286516999999,323.3286516999999,0.04676119999999173,324.3623066,324.8976765,[0.3932291666666667],[-0.2578125],[1],[0],[0],[1.5927145000000564],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
173,0,173,0,324.97871429999987,,324.91019069999993,10,324.97871429999987,324.97871429999987,0.0439209999999548,325.99555799999985,326.3497318,[0.3385416666666667],[0.12630208333333334],[1],[0],[0],[1.3972584000000552],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
174,0,174,0,326.3954288,,326.35881059999997,5,326.3954288,326.3954288,0.02492819999997664,327.4291860999999,327.86472979999985,[0.22265625],[0.15494791666666666],[1],[0],[0],[1.4819866000000275],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
175,0,175,0,327.9157671999999,,327.8751193999999,5,327.9157671999999,327.9157671999999,0.03008599999998296,328.9623460999999,329.56560479999985,[0.3450520833333333],[0.3098958333333333],[1],[0],[0],[1.6618963999999323],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
176,0,176,0,329.6118127999998,,329.5758931999999,5,329.6118127999998,329.6118127999998,0.02540620000013405,330.61470829999985,331.9323376,[-0.2721354166666667],[-0.3776041666666667],[1],[0],[0],[2.33240069999988],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
177,0,177,0,332.0120259999999,,331.9430169,10,332.0120259999999,332.0120259999999,0.046512800000073184,333.04562869999995,333.4475975999999,[0.22005208333333334],[0.09114583333333333],[1],[0],[0],[1.459948299999951],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
178,0,178,0,333.528362,,333.4593757,10,333.528362,333.528362,0.04322039999988192,334.54533279999987,335.1654283999999,[-0.4947916666666667],[-0.15494791666666666],[1],[0],[0],[1.6641524000001482],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
179,0,179,0,335.21631479999996,,335.1774713,5,335.21631479999996,335.21631479999996,0.027077699999836113,336.2620764999999,336.8180912999999,[0.27734375],[-0.21223958333333334],[1],[0],[0],[1.6152153999998973],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
180,0,180,0,336.87871569999993,,336.8231739999999,5,336.87871569999993,336.87871569999993,0.03065870000000359,337.91256299999986,338.2158322999999,[-0.43359375],[0.13671875],[1],[0],[0],[1.362154099999998],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
181,0,181,0,338.2948210999998,,338.22614239999984,10,338.2948210999998,338.2948210999998,0.042854399999896486,339.3284881999998,339.7484829,[-0.390625],[-0.3138020833333333],[1],[0],[0],[1.4809677000000647],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
182,0,182,0,339.8114492999998,,339.75641229999997,10,339.8114492999998,339.8114492999998,0.037037499999996726,340.82992709999985,341.93187999999986,[0.34765625],[-0.3177083333333333],[1],[0],[0],[2.138988100000006],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
183,0,183,0,342.0114464999999,,341.9423732999999,10,342.0114464999999,342.0114464999999,0.042348500000116474,343.0284807999999,343.2138688,[-0.4557291666666667],[-0.02734375],[1],[0],[0],[1.2305410999999822],[],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
184,0,184,0,343.26146619999986,,343.22149089999994,5,343.26146619999986,343.26146619999986,0.02187550000007832,344.2952736,344.8485541,[0.2708333333333333],[0.1171875],[1],[0],[0],[1.6058839999998327],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
185,0,185,0,344.8979393999998,,344.8587891999998,5,344.8979393999998,344.8979393999998,0.028781900000012683,345.94512729999997,346.99836029999983,[0.4596354166666667],[-0.4518229166666667],[1],[0],[0],[2.1121716000000106],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
186,0,186,0,347.0478745999999,,347.00871489999986,5,347.0478745999999,347.0478745999999,0.028052799999841227,348.0784076,348.4485680999999,[-0.1171875],[0.27734375],[1],[0],[0],[1.4133222000000387],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
187,0,187,0,348.4968675,,348.45893,5,348.4968675,348.4968675,0.026827599999933227,349.528468,350.11564369999996,[-0.05859375],[-0.30859375],[1],[0],[0],[1.6313315999998395],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
188,0,188,0,350.19456479999985,,350.1259757,10,350.19456479999985,350.19456479999985,0.04448440000010123,351.2280748999999,351.6672438999999,[0.11067708333333333],[-0.10807291666666667],[1],[0],[0],[1.4983007999999245],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
189,0,189,0,351.7111247999999,,351.6719753,5,351.7111247999999,351.7111247999999,0.01830070000005435,352.7114454,353.8154583999999,[0.3450520833333333],[-0.10546875],[1],[0],[0],[2.125330500000018],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
190,0,190,0,353.89459079999983,,353.8255921,10,353.89459079999983,353.89459079999983,0.052652699999953256,354.9114327,355.39699389999987,[-0.39453125],[-0.3307291666666667],[1],[0],[0],[1.5201990000000478],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
191,0,191,0,355.44744649999984,,355.40886969999997,5,355.44744649999984,355.44744649999984,0.02821959999982937,356.4948181,356.63230869999984,[-0.3229166666666667],[-0.14583333333333334],[1],[0],[0],[1.196876599999996],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
192,0,192,0,356.67749609999987,,356.6418669999998,5,356.67749609999987,356.67749609999987,0.024077100000113205,357.69486340000003,358.33139489999985,[-0.12760416666666666],[0.3294270833333333],[1],[0],[0],[1.6664249999998901],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
193,0,193,0,358.4109472,,358.3414894,10,358.4109472,358.4109472,0.04438370000002578,359.44466349999993,359.7804325999998,[0.4466145833333333],[0.14453125],[1],[0],[0],[1.3959631000000172],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
194,0,194,0,359.8298115,,359.7905237,5,359.8298115,359.8298115,0.027838900000006106,360.8614508999999,361.5485807,[-0.0234375],[-0.19140625],[1],[0],[0],[1.7315238000001045],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
195,0,195,0,361.61108409999997,,361.5586916999998,5,361.61108409999997,361.61108409999997,0.030353000000104657,362.64482529999987,362.91528589999984,[0.11197916666666667],[0.4713541666666667],[1],[0],[0],[1.3273432000000867],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
196,0,196,0,363.0109061999999,,362.9255229999999,10,363.0109061999999,363.0109061999999,0.044093900000007125,364.02758670000003,364.38150769999993,[-0.037760416666666664],[0.15755208333333334],[1],[0],[0],[1.4132503000000725],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
197,0,197,0,364.4273768999999,,364.3915453999998,5,364.4273768999999,364.4273768999999,0.024323499999809428,365.42812149999986,365.96476229999985,[0.3072916666666667],[0.026041666666666668],[1],[0],[0],[1.5501785000001291],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
198,0,198,0,366.0145064999999,,365.97557069999993,5,366.0145064999999,366.0145064999999,0.027962200000047233,367.0612902999999,367.93030469999985,[0.0625],[-0.41796875],[1],[0],[0],[1.9283181000000695],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
199,0,199,0,367.9942509,,367.9404525,5,367.9942509,367.9942509,0.031134500000007392,369.0277813,369.74813329999984,[-0.17447916666666666],[0.2890625],[1],[0],[0],[1.7778771000000688],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
